,lon,lat,Txx0,Tyy0,Tzz0,Txy0,Txz0,Tyz0,Txx1,Tyy1,Tzz1,Txy1,Txz1,Tyz1,Txx2,Tyy2,Tzz2,Txy2,Txz2,Tyz2,Txx3,Tyy3,Tzz3,Txy3,Txz3,Tyz3,Txx4,Tyy4,Tzz4,Txy4,Txz4,Tyz4,Txx5,Tyy5,Tzz5,Txy5,Txz5,Tyz5,Txx6,Tyy6,Tzz6,Txy6,Txz6,Tyz6
0,-82.6692003567,-43.0448806262,3.34171861397,3.38646306258,15.5329924984,-0.503334294131,-0.362468906049,-0.113532060669,1.17699579425,2.579864045,15.7882035261,-0.988739874484,-0.582270436293,-0.0543074733085,-0.065683011515,2.09296889153,15.6275998866,-1.35668526517,-0.288988065214,0.00923100300838,-0.362861728169,1.88715147344,15.5114725323,-1.36453685804,0,0,-0.065683011515,2.09296889153,15.6275998866,-1.35668526517,0.230724690496,0.0277863129087,1.17699579425,2.579864045,15.7882035261,-0.988739874484,0.431257715669,-0.0958135480683,3.34171861397,3.38646306258,15.5329924984,-0.503334294131,0.401021816714,-0.0227230479537
1,-82.6649451144,-43.0613261546,2.94754927081,3.52649366256,14.6174608711,-0.436673166319,-0.323798887603,-0.00449996242968,0.877073740777,2.62082225283,14.7312213641,-1.05603670017,-0.436453877766,0.00450609141877,-0.430673380978,2.21327205761,14.6161436555,-1.38693875985,-0.202182183094,0.00146473540542,-0.773273310358,2.11241028237,14.4526134054,-1.42431919749,0,0,-0.430673380978,2.21327205761,14.6161436555,-1.38693875985,0.151953370573,-0.046618997501,0.877073740777,2.62082225283,14.7312213641,-1.05603670017,0.394074518866,-0.0503712705284,2.94754927081,3.52649366256,14.6174608711,-0.436673166319,0.179554538872,-0.115372363525
2,-82.6606876051,-43.077771462,2.6135513355,3.27454966908,13.442678689,-0.419266110394,-0.243072787783,-0.145508340098,0.405142021821,2.77682224361,13.6368972624,-1.02727512522,-0.2012063698,0.0245794305573,-0.641413703302,2.370135312,13.4404903346,-1.24877248463,-0.163475243547,0.0289724285491,-1.03484341429,2.21978352496,13.3869082464,-1.401600638,0,0,-0.641413703302,2.370135312,13.4404903346,-1.24877248463,-0.00202960395046,-0.0185009591939,0.405142021821,2.77682224361,13.6368972624,-1.02727512522,0.190101430491,-0.0288045361993,2.6135513355,3.27454966908,13.442678689,-0.419266110394,0.178763935464,-0.0494002897596
3,-82.6564278263,-43.0942165483,2.33484902313,3.43000488913,12.6644576732,-0.390891352697,-0.420012022427,-0.0544377757492,0.148431514729,2.8116772625,12.7906120805,-0.933972507479,-0.177223013769,-0.0247537678515,-1.07196301058,2.45396439423,12.6064218635,-1.14128608806,-0.0098559571612,-0.0171655772448,-1.25773948171,2.41470486575,12.4633868253,-1.13608609134,0,0,-1.07196301058,2.45396439423,12.6064218635,-1.14128608806,-0.0358952311605,0.00907159382151,0.148431514729,2.8116772625,12.7906120805,-0.933972507479,0.0220868706453,0.018795392483,2.33484902313,3.43000488913,12.6644576732,-0.390891352697,0.269897046579,-0.154279677179
4,-82.6521657755,-43.1106614133,2.09189081612,3.31788627324,12.0723909815,-0.381972947371,-0.183510021632,0.0754625928789,-0.0357854346781,2.82195098147,12.0540046035,-0.834349524207,-0.0644512055299,-0.0149207441861,-1.301667409,2.61543941539,11.8726887127,-0.867278987439,-0.0404129138193,0.00439184028767,-1.56014580525,2.41717921376,11.7709417655,-0.844733063912,0,0,-1.301667409,2.61543941539,11.8726887127,-0.867278987439,-0.112117702864,0.015226448351,-0.0357854346781,2.82195098147,12.0540046035,-0.834349524207,-0.0669017376852,-0.103176094338,2.09189081612,3.31788627324,12.0723909815,-0.381972947371,0.163875878876,-0.143734950556
5,-82.6479014502,-43.1271060568,1.81616650678,3.32297401091,11.1404236985,-0.521417269578,-0.00961888122008,-0.0264584378459,-0.263143666732,2.84471370316,11.2532986091,-0.61623703665,-0.0177882711978,0.0182965054162,-1.41490699956,2.63694174856,11.2088239786,-0.60633701862,0.00520508204233,0.00566033948771,-1.81026087683,2.54689850403,11.0949570321,-0.793617273015,0,0,-1.41490699956,2.63694174856,11.2088239786,-0.60633701862,-0.0521591382481,0.0146943420102,-0.263143666732,2.84471370316,11.2532986091,-0.61623703665,-0.126811408548,-0.116110218285,1.81616650678,3.32297401091,11.1404236985,-0.521417269578,-0.191935954526,-0.175550980504
6,-82.6436348479,-43.1435504786,1.59885951527,3.17655582716,10.4213732177,-0.380403276976,0.29093844937,-0.0997622040689,-0.4136181936,3.02254225901,10.6788934481,-0.608059026209,0.0133796724914,-0.0747125949494,-1.48880150117,2.59616363319,10.6744884035,-0.602172244904,-0.0655067670846,-0.0785356449854,-1.88385793325,2.6065381747,10.6083842408,-0.584582278554,0,0,-1.48880150117,2.59616363319,10.6744884035,-0.602172244904,-0.0231079775252,0.00573886283727,-0.4136181936,3.02254225901,10.6788934481,-0.608059026209,-0.127594630051,0.0286960073361,1.59885951527,3.17655582716,10.4213732177,-0.380403276976,-0.510694460959,-0.0128942993267
7,-82.639365966,-43.1599946785,1.70604306382,3.21213166746,10.0336750855,-0.422475875125,0.0502425438626,-0.0429919733432,-0.410747051397,2.86294599669,10.46007291,-0.599414683629,-0.176570467139,-0.21178096278,-1.60724317478,2.62944204941,10.4488296436,-0.593028639379,-0.235030056371,-0.205059001633,-1.99220622888,2.46781308591,10.2549832952,-0.593142595494,0,0,-1.60724317478,2.62944204941,10.4488296436,-0.593028639379,0.0275739193423,0.000908528368061,-0.410747051397,2.86294599669,10.46007291,-0.599414683629,0.053814792146,-0.014374085909,1.70604306382,3.21213166746,10.0336750855,-0.422475875125,-0.107186939547,-0.0902226130453
8,-82.6350948022,-43.1764386565,1.90831040835,3.50263075175,10.4008978518,-0.397060280213,-0.0846457388491,-0.396351413361,-0.460118725274,2.83873003689,10.4507797405,-0.615304793619,-0.256651043017,-0.182177338521,-1.60916692949,2.42437950452,10.1821426434,-0.825174772644,-0.209716228737,-0.204976845012,-2.03518103214,2.27863374533,10.0502029809,-0.825174772644,0,0,-1.60916692949,2.42437950452,10.1821426434,-0.825174772644,0.080468926703,-0.00751774759616,-0.460118725274,2.83873003689,10.4507797405,-0.615304793619,0.062207511631,0.196713081879,1.90831040835,3.50263075175,10.4008978518,-0.397060280213,-0.0489689488583,0.179020345716
9,-82.6308213538,-43.1928824122,1.84435028561,3.58089160749,10.4168930823,-0.382622102002,0.0342599329516,0.0369282767853,-0.533223376505,2.79210204111,10.103940562,-0.802493950683,-0.0102161071843,-0.130257258155,-1.68307979338,2.29501165592,9.82621653462,-0.994190083879,-0.0154790257354,-0.151987425152,-2.01177991204,2.16691550345,9.58557137751,-0.980989504304,0,0,-1.68307979338,2.29501165592,9.82621653462,-0.994190083879,0.0516779271709,-0.042994344061,-0.533223376505,2.79210204111,10.103940562,-0.802493950683,0.00990154024629,-0.0807213158972,1.84435028561,3.58089160749,10.4168930823,-0.382622102002,-0.0285468749773,-0.132340986677
10,-82.6265456183,-43.2093259455,1.78903143381,3.5839367618,9.90684046965,-0.398866067456,0.0170517417872,-0.145754492274,-0.590456907466,2.6421523308,9.6080021611,-0.950240356034,0.193932839097,-0.1901471117,-1.80364427496,2.18168560944,9.28033445934,-1.00070082107,0.0382402429768,-0.0429811445945,-2.13467824705,2.04348297502,9.22707430135,-1.14376802556,0,0,-1.80364427496,2.18168560944,9.28033445934,-1.00070082107,-0.186418801446,-0.0125706040855,-0.590456907466,2.6421523308,9.6080021611,-0.950240356034,-0.205701473754,-0.0149987204928,1.78903143381,3.5839367618,9.90684046965,-0.398866067456,-0.170071080284,0.156150373422
11,-82.6222675933,-43.2257692563,1.85585494537,3.8540921163,10.5723146347,-0.404063823243,0.318641407645,-0.167634713686,-0.828126780657,2.6063107819,9.46251181186,-0.990225096064,0.334268782278,-0.00161187957467,-1.84859844504,2.02524707092,8.79159225268,-1.22618151735,0.152529617166,0.000409419193864,-2.22676425173,1.99898170233,8.57060075534,-1.21370600123,0,0,-1.84859844504,2.02524707092,8.79159225268,-1.22618151735,-0.170233536191,-0.0134342709423,-0.828126780657,2.6063107819,9.46251181186,-0.990225096064,-0.348880419345,-0.0167545911996,1.85585494537,3.8540921163,10.5723146347,-0.404063823243,-0.362783640682,0.151151885213
12,-82.6179872762,-43.2422123443,1.64266831734,3.59243023941,9.4215656728,-0.327849840754,0.223778905221,0.238574550249,-0.909526839758,2.53274635831,8.49395754061,-0.879704495683,0.344749317055,0.294474556714,-1.97646912113,2.07204806823,7.86028000457,-1.23784504286,0.151138491866,0.184509706435,-2.33131782639,1.95618144034,7.63801037832,-1.30325038958,0,0,-1.97646912113,2.07204806823,7.86028000457,-1.23784504286,-0.246055422831,-0.284595005027,-0.909526839758,2.53274635831,8.49395754061,-0.879704495683,-0.316737139102,-0.378654960766,1.64266831734,3.59243023941,9.4215656728,-0.327849840754,-0.307122005486,-0.330274912698
13,-82.6137046644,-43.2586552095,1.17390461553,2.98565750745,7.18517898503,-0.397198550841,0.0457771545151,0.287497398992,-1.05715235004,2.52998788683,6.92539317615,-0.94974922344,0.310269544122,0.446454362545,-2.16021696385,2.15611127628,6.62594668148,-1.15838519005,0.122216487436,0.217713078084,-2.3662316516,2.14001641351,6.61109467781,-1.36268848848,0,0,-2.16021696385,2.15611127628,6.62594668148,-1.15838519005,-0.237200322901,-0.274735759126,-1.05715235004,2.52998788683,6.92539317615,-0.94974922344,-0.364466991209,-0.473083827609,1.17390461553,2.98565750745,7.18517898503,-0.397198550841,-0.0913345886989,-0.476712079942
