-94.1131718097	-37.3497368922
-94.1126712788	-37.3665190415
-94.1121705258	-37.383301125
-94.1116695505	-37.4000831429
-94.1111683526	-37.416865095
-94.110666932	-37.4336469814
-94.1101652885	-37.450428802
-94.1096634217	-37.4672105569
-94.1091613314	-37.483992246
-94.1086590174	-37.5007738693
-94.1081564795	-37.5175554268
-94.1076537174	-37.5343369185
-94.1071507309	-37.5511183444
-94.1066475198	-37.5678997045
-94.1061440837	-37.5846809987
-94.1056404226	-37.6014622271
-94.1051365361	-37.6182433896
-94.104632424	-37.6350244862
-94.1041280861	-37.6518055169
-94.1036235221	-37.6685864817
-94.1031187318	-37.6853673806
-94.102613715	-37.7021482136
-94.1021084714	-37.7189289806
-94.1016030008	-37.7357096817
-94.1010973029	-37.7524903168
-94.1005913775	-37.769270886
-94.1000852243	-37.7860513891
-94.0995788432	-37.8028318263
-94.0990722338	-37.8196121974
-94.098565396	-37.8363925026
-94.0980583295	-37.8531727417
-94.097551034	-37.8699529147
-94.0970435093	-37.8867330217
-94.0965357553	-37.9035130627
-94.0960277715	-37.9202930375
-94.0955195578	-37.9370729463
-94.095011114	-37.9538527889
-94.0945024397	-37.9706325655
-94.0939935348	-37.9874122759
-94.0934843991	-38.0041919202
-94.0929750321	-38.0209714984
-94.0924654338	-38.0377510103
-94.0919556039	-38.0545304562
-94.0914455421	-38.0713098358
-94.0909352482	-38.0880891492
-94.090424722	-38.1048683965
-94.0899139631	-38.1216475775
