-83.4432956087	-42.861278819
-83.4486641613	-42.8450140938
-83.4540299082	-42.8287490562
-83.4593928523	-42.8124837063
-83.4647529966	-42.7962180445
-83.4701103441	-42.7799520711
-83.4754648979	-42.7636857862
-83.480816661	-42.7474191902
-83.4861656363	-42.7311522833
-83.4915118269	-42.7148850659
-83.4968552358	-42.6986175381
-83.5021958658	-42.6823497003
-83.5075337201	-42.6660815527
-83.5128688016	-42.6498130956
-83.5182011133	-42.6335443293
-83.5235306581	-42.617275254
-83.5288574391	-42.60100587
-83.5341814591	-42.5847361776
-83.5395027212	-42.568466177
-83.5448212282	-42.5521958686
-83.5501369833	-42.5359252525
-83.5554499892	-42.519654329
-83.560760249	-42.5033830985
-83.5660677655	-42.4871115611
-83.5713725418	-42.4708397172
-83.5766745808	-42.454567567
-83.5819738854	-42.4382951108
-83.5872704584	-42.4220223488
-83.592564303	-42.4057492813
-83.5978554219	-42.3894759085
-83.6031438181	-42.3732022308
-83.6084294944	-42.3569282484
-83.6137124539	-42.3406539616
-83.6189926994	-42.3243793706
-83.6242702338	-42.3081044756
-83.62954506	-42.2918292771
-83.6348171808	-42.2755537751
-83.6400865993	-42.25927797
-83.6453533183	-42.243001862
-83.6506173406	-42.2267254514
-83.6558786691	-42.2104487385
-83.6611373068	-42.1941717235
-83.6663932564	-42.1778944067
-83.6716465208	-42.1616167883
-83.676897103	-42.1453388686
-83.6821450058	-42.1290606479
-83.687390232	-42.1127821264
-83.6926327844	-42.0965033044
-83.697872666	-42.0802241821
-83.7031098796	-42.0639447598
-83.708344428	-42.0476650377
-83.713576314	-42.0313850162
-83.7188055405	-42.0151046954
-83.7240321104	-41.9988240756
