-16.1848386973	-41.9152241765
-16.1785195536	-41.9314534716
-16.1721972174	-41.9476823587
-16.1658716854	-41.9639108374
-16.1595429543	-41.9801389073
-16.1532110205	-41.9963665682
-16.1468758809	-42.0125938195
-16.1405375319	-42.028820661
-16.1341959703	-42.0450470922
-16.1278511925	-42.0612731128
-16.1215031953	-42.0774987224
-16.1151519752	-42.0937239207
-16.1087975288	-42.1099487072
-16.1024398527	-42.1261730816
-16.0960789435	-42.1423970435
-16.0897147978	-42.1586205925
-16.0833474121	-42.1748437282
-16.0769767831	-42.1910664503
-16.0706029073	-42.2072887584
-16.0642257812	-42.2235106521
-16.0578454015	-42.2397321311
-16.0514617646	-42.2559531948
-16.0450748673	-42.2721738431
-16.0386847059	-42.2883940754
-16.032291277	-42.3046138914
-16.0258945772	-42.3208332907
-16.0194946031	-42.337052273
-16.013091351	-42.3532708378
-16.0066848177	-42.3694889848
-16.0002749996	-42.3857067136
-15.9938618931	-42.4019240237
-15.9874454949	-42.4181409149
-15.9810258015	-42.4343573867
