,lon,lat,Txx0,Tyy0,Tzz0,Txy0,Txz0,Tyz0,Txx1,Tyy1,Tzz1,Txy1,Txz1,Tyz1,Txx2,Tyy2,Tzz2,Txy2,Txz2,Tyz2,Txx3,Tyy3,Tzz3,Txy3,Txz3,Tyz3,Txx4,Tyy4,Tzz4,Txy4,Txz4,Tyz4,Txx5,Tyy5,Tzz5,Txy5,Txz5,Tyz5,Txx6,Tyy6,Tzz6,Txy6,Txz6,Tyz6
0,-15.9269503679,-39.6448421115,1.89983720795,2.90882917698,13.0242795527,-0.605177099389,-0.193880337081,-0.197939610815,0.471475942602,2.61980640037,12.9038741117,-0.787427594348,-0.188763312962,-0.191723282472,-0.332559020193,2.42939608553,12.8060707739,-0.887689246464,-0.183358745109,-0.197032220349,-0.532644373424,2.33425701751,12.8055098596,-0.986866630908,0,0,-0.332559020193,2.42939608553,12.8060707739,-0.887689246464,-0.0217562456357,-1.83604663561e-19,0.471475942602,2.61980640037,12.9038741117,-0.787427594348,0.102800172745,-0.00975675439854,1.89983720795,2.90882917698,13.0242795527,-0.605177099389,-0.00386404993791,0.0
1,-15.9298245918,-39.6279470593,1.65386394906,2.87128636216,12.4497632432,-0.577628579206,-0.200019534211,-0.00280824065037,0.176925701408,2.80992891442,12.4357741335,-0.931767877496,-0.184017545364,-0.157882821507,-0.659926443437,2.6441786218,12.3975769395,-1.13001601689,-0.200096497211,-0.00285566447564,-0.852343505229,2.66660502199,12.3973753131,-1.13178557098,0,0,-0.659926443437,2.6441786218,12.3975769395,-1.13001601689,0.13404532867,5.29814409138e-16,0.176925701408,2.80992891442,12.4357741335,-0.931767877496,0.15808758901,-0.00150725274314,1.65386394906,2.87128636216,12.4497632432,-0.577628579206,-0.0223543683188,0.0
2,-15.9326974235,-39.6110518706,1.50412947896,2.99720534567,12.3473374057,-0.809948256846,-0.213188992803,0.0116546584776,-0.00108913666334,2.91965704243,12.3564445451,-1.01076197872,-0.321672447903,0.0112129191572,-0.694467377162,2.75566835657,12.1891973782,-1.21150500452,-0.209549731907,0.0116546584776,-1.02383386787,2.73940109728,12.1645810113,-1.2106243628,0,0,-0.694467377162,2.75566835657,12.1891973782,-1.21150500452,0.110635350087,0.0045881888077,-0.00108913666334,2.91965704243,12.3564445451,-1.01076197872,0.198666894954,0.0143815885258,1.50412947896,2.99720534567,12.3473374057,-0.809948256846,0.110092268581,-0.000834588509953
3,-15.9355688646,-39.5941565456,1.55271040344,3.18395975642,12.5031658864,-0.798587352824,-0.210646194777,-0.000696110975049,0.00993814217196,2.93353847632,12.4483155382,-0.994138987636,-0.282157798685,-0.00876616556834,-0.726990456587,2.98894252676,12.4703402301,-1.19810114983,-0.205811653954,-0.000696110975049,-1.15955516361,2.78581882614,12.3901134421,-1.19810114983,0,0,-0.726990456587,2.98894252676,12.4703402301,-1.19810114983,0.0675055827745,-0.0597253001328,0.00993814217196,2.93353847632,12.4483155382,-0.994138987636,0.201122261663,-0.0915091105229,1.55271040344,3.18395975642,12.5031658864,-0.798587352824,0.0665961905222,0.0199068936331
4,-15.9384389165,-39.5772610842,1.56130211344,3.34110467251,13.1641263252,-0.796440940894,-0.209122538471,-0.00206788608377,-0.00666987467777,3.11131256095,12.9863295979,-1.02276118246,-0.229687453095,0.136948763995,-0.761330079851,2.80721026688,12.9620275686,-1.20000234908,-0.209017133767,-0.00175416483946,-1.15406193226,2.77883477092,12.9686216697,-1.20000234908,0,0,-0.761330079851,2.80721026688,12.9620275686,-1.20000234908,0.0260269791087,-0.200861261309,-0.00666987467777,3.11131256095,12.9863295979,-1.02276118246,0.235466156441,-0.207118641437,1.56130211344,3.34110467251,13.1641263252,-0.796440940894,0.0272997272931,-0.157968048934
5,-15.9413075807,-39.5603654866,1.82081701503,3.63694691512,14.0605595324,-1.01259826906,-0.202230285824,0.017104028349,0.20946743822,3.19662279353,13.86086354,-1.21266180451,-0.219480774284,0.199882007722,-0.798952719823,2.78091603075,13.8449001044,-1.20000004946,-0.204477801278,0.0181697370728,-0.985213510628,2.58634566367,13.844886825,-1.20000777636,0,0,-0.798952719823,2.78091603075,13.8449001044,-1.20000004946,0.212605759281,-0.199989510764,0.20946743822,3.19662279353,13.86086354,-1.21266180451,0.204351723344,-0.218175252716,1.82081701503,3.63694691512,14.0605595324,-1.01259826906,0.019365021724,-0.199756186895
6,-15.9441748587,-39.5434697529,2.22577414071,4.14067679334,15.0454643413,-1.00224897591,-0.180777880435,0.230656076424,0.278717382438,3.13662021339,14.8571572623,-1.19017028058,-0.360300100731,0.215408438124,-0.732353643663,2.63394949037,14.5470564475,-1.20135579916,-0.168919779395,0.121093160211,-1.03703428643,2.55386370215,14.5370266076,-1.18425346541,0,0,-0.732353643663,2.63394949037,14.5470564475,-1.20135579916,0.180948560358,-0.215765676034,0.278717382438,3.13662021339,14.8571572623,-1.19017028058,0.171128234341,-0.346864578917,2.22577414071,4.14067679334,15.0454643413,-1.00224897591,0.189505489446,-0.213001553988
7,-15.9470407521,-39.5265738832,2.49477473515,4.4822278947,15.8314781704,-0.999561041722,-0.192059449075,0.0607691773189,0.359004788597,3.07957856293,15.4386054001,-1.20328939908,-0.327505977602,0.0561938060875,-0.651398853614,2.51759098522,15.0153677096,-1.18614514746,-0.132571670938,0.00272105159343,-1.08413354541,2.32747197931,14.9532769635,-1.37255019488,0,0,-0.651398853614,2.51759098522,15.0153677096,-1.18614514746,0.150237049413,-0.0424869544777,0.359004788597,3.07957856293,15.4386054001,-1.20328939908,0.133100749219,-0.109692652254,2.49477473515,4.4822278947,15.8314781704,-0.999561041722,0.149973292057,-0.0878019103973
8,-15.9499052623,-39.5096778775,2.40017852253,4.44876756311,15.3830970997,-0.999350276268,-0.323082445348,-0.186660855643,0.175980304191,3.14867463404,14.972962806,-1.21045499651,-0.307217269357,-0.217740038932,-0.920729117517,2.54639764897,14.5986380298,-1.40582118631,-0.221538433507,-0.187665265295,-1.22489879485,2.33882484024,14.483566824,-1.41639330981,0,0,-0.920729117517,2.54639764897,14.5986380298,-1.40582118631,0.108068194493,0.0194461038842,0.175980304191,3.14867463404,14.972962806,-1.21045499651,0.23509496634,0.213085029935,2.40017852253,4.44876756311,15.3830970997,-0.999350276268,0.105755986643,0.00523656508769
9,-15.9527683907,-39.4927817359,1.94573309855,4.16399989518,13.9419445566,-1.01335631316,-0.281701919269,-0.27168364569,-0.128140503992,3.31656758428,13.6441591489,-1.19885532838,-0.349060881279,-0.450438657033,-1.15967631138,2.81935854733,13.4579316316,-1.40877334334,-0.278607867169,-0.216037222583,-1.41980720718,2.63399899555,13.2666234406,-1.40736789721,0,0,-1.15967631138,2.81935854733,13.4579316316,-1.40877334334,0.116369739629,0.235128131246,-0.128140503992,3.31656758428,13.6441591489,-1.19885532838,0.285579771859,0.316928299991,1.94573309855,4.16399989518,13.9419445566,-1.01335631316,0.14706461076,0.227861524974
