-36.3402432083	35.1798430491
-36.3453861115	35.1637432714
-36.3505269971	35.1476432193
-36.3556658673	35.131542893
-36.3608027239	35.1154422929
-36.3659375688	35.0993414191
-36.3710704042	35.0832402718
-36.3762012319	35.0671388513
-36.3813300538	35.0510371577
-36.386456872	35.0349351914
-36.3915816884	35.0188329525
-36.3967045049	35.0027304413
-36.4018253235	34.9866276579
-36.4069441462	34.9705246026
-36.4120609748	34.9544212757
-36.4171758113	34.9383176772
-36.4222886577	34.9222138076
-36.4273995159	34.9061096669
-36.4325083879	34.8900052554
-36.4376152755	34.8739005733
-36.4427201807	34.8577956209
-36.4478231054	34.8416903983
-36.4529240517	34.8255849058
-36.4580230213	34.8094791437
-36.4631200162	34.793373112
-36.4682150383	34.7772668111
-36.4733080896	34.7611602411
-36.478399172	34.7450534023
-36.4834882874	34.7289462949
-36.4885754376	34.7128389191
-36.4936606247	34.6967312752
-36.4987438505	34.6806233632
-36.5038251169	34.6645151836
-36.5089044259	34.6484067365
-36.5139817793	34.632298022
-36.5190571791	34.6161890405
-36.5241306271	34.6000797921
-36.5292021253	34.583970277
-36.5342716754	34.5678604956
-36.5393392796	34.5517504479
-36.5444049395	34.5356401342
-36.5494686572	34.5195295547
-36.5545304344	34.5034187097
-36.5595902732	34.4873075993
