-45.9297987491	19.7482107493
-45.9318322187	19.7317570146
-45.9338652744	19.7153032168
-45.9358979167	19.6988493561
-45.9379301459	19.6823954323
-45.9399619627	19.6659414457
-45.9419933673	19.6494873962
-45.9440243604	19.6330332839
-45.9460549423	19.6165791088
-45.9480851134	19.6001248711
-45.9501148744	19.5836705707
-45.9521442255	19.5672162078
-45.9541731673	19.5507617823
-45.9562017002	19.5343072943
-45.9582298247	19.5178527439
-45.9602575412	19.5013981311
-45.9622848502	19.484943456
-45.9643117521	19.4684887186
-45.9663382473	19.452033919
-45.9683643365	19.4355790572
-45.9703900199	19.4191241334
-45.972415298	19.4026691474
-45.9744401713	19.3862140995
-45.9764646403	19.3697589896
-45.9784887054	19.3533038178
-45.980512367	19.3368485842
-45.9825356256	19.3203932888
-45.9845584816	19.3039379317
-45.9865809356	19.2874825128
-45.9886029878	19.2710270323
-45.9906246389	19.2545714903
-45.9926458892	19.2381158867
-45.9946667392	19.2216602217
-45.9966871893	19.2052044952
-45.99870724	19.1887487074
-46.0007268918	19.1722928582
-46.002746145	19.1558369478
-46.0047650002	19.1393809762
-46.0067834577	19.1229249434
-46.008801518	19.1064688495
-46.0108191816	19.0900126946
-46.0128364489	19.0735564786
-46.0148533204	19.0571002018
-46.0168697965	19.040643864
-46.0188858776	19.0241874654
-46.0209015642	19.007731006
