-34.8653226133	55.7302128269
-34.8767213599	55.7148683774
-34.8881111927	55.6995228217
-34.8994921232	55.6841761612
-34.9108641629	55.6688283974
-34.9222273231	55.6534795316
-34.9335816155	55.6381295653
-34.9449270513	55.6227784998
-34.9562636419	55.6074263366
-34.9675913987	55.5920730771
-34.9789103331	55.5767187225
-34.9902204564	55.5613632744
-35.0015217799	55.5460067341
-35.0128143149	55.530649103
-35.0240980728	55.5152903825
-35.0353730647	55.499930574
-35.0466393019	55.4845696788
-35.0578967957	55.4692076983
-35.0691455572	55.4538446338
-35.0803855977	55.4384804869
-35.0916169283	55.4231152588
-35.1028395602	55.4077489509
-35.1140535046	55.3923815645
-35.1252587725	55.377013101
-35.136455375	55.3616435619
-35.1476433233	55.3462729484
-35.1588226284	55.3309012618
-35.1699933014	55.3155285036
-35.1811553534	55.3001546751
-35.1923087952	55.2847797777
