-11.5484612944	-21.0381129161
-11.552257394	-21.0218985768
-11.5560526777	-21.0056841123
-11.5598471462	-20.9894695226
-11.5636408005	-20.9732548079
-11.5674336413	-20.9570399682
-11.5712256696	-20.9408250037
-11.5750168862	-20.9246099145
-11.578807292	-20.9083947007
-11.5825968878	-20.8921793625
-11.5863856744	-20.8759638999
-11.5901736528	-20.859748313
-11.5939608238	-20.843532602
-11.5977471882	-20.8273167669
-11.601532747	-20.811100808
-11.6053175008	-20.7948847253
-11.6091014507	-20.7786685189
-11.6128845974	-20.7624521889
-11.6166669419	-20.7462357355
-11.6204484849	-20.7300191587
-11.6242292273	-20.7138024587
-11.6280091699	-20.6975856356
-11.6317883137	-20.6813686895
-11.6355666594	-20.6651516205
-11.6393442079	-20.6489344287
-11.64312096	-20.6327171143
-11.6468969167	-20.6164996773
-11.6506720787	-20.6002821179
-11.6544464469	-20.5840644362
-11.6582200221	-20.5678466323
-11.6619928052	-20.5516287062
-11.665764797	-20.5354106582
-11.6695359983	-20.5191924884
-11.6733064101	-20.5029741967
-11.6770760331	-20.4867557835
-11.6808448682	-20.4705372486
-11.6846129163	-20.4543185924
-11.6883801781	-20.4380998149
-11.6921466545	-20.4218809162
-11.6959123464	-20.4056618964
-11.6996772545	-20.3894427556
-11.7034413798	-20.373223494
-11.707204723	-20.3570041116
-11.710967285	-20.3407846086
-11.7147290667	-20.3245649851
-11.7184900688	-20.3083452412
-11.7222502923	-20.292125377
-11.7260097378	-20.2759053926
-11.7297684064	-20.2596852882
-11.7335262987	-20.2434650638
-11.7372834157	-20.2272447195
-11.7410397582	-20.2110242555
