,lon,lat,Txx0,Tyy0,Tzz0,Txy0,Txz0,Tyz0,Txx1,Tyy1,Tzz1,Txy1,Txz1,Tyz1,Txx2,Tyy2,Tzz2,Txy2,Txz2,Tyz2,Txx3,Tyy3,Tzz3,Txy3,Txz3,Tyz3,Txx4,Tyy4,Tzz4,Txy4,Txz4,Tyz4,Txx5,Tyy5,Tzz5,Txy5,Txz5,Tyz5,Txx6,Tyy6,Tzz6,Txy6,Txz6,Tyz6
0,-29.539357084,40.4580218191,1.21999500984,4.33478515778,16.4991674946,-0.158364113769,0.180674917837,-0.170474274573,0.0223915762102,4.09526512211,16.6194053115,0.272539302415,0.199723180733,-0.216776751576,-0.755693416497,3.90719900708,16.5944730949,0.297025220419,-0.00233478233152,-0.185041960412,-1.11316039062,3.92214106849,16.5661140297,0.51991821567,0,0,-0.755693416497,3.90719900708,16.5944730949,0.297025220419,-0.203255086726,0.0335543354269,0.0223915762102,4.09526512211,16.6194053115,0.272539302415,-0.366418428391,0.203259604845,1.21999500984,4.33478515778,16.4991674946,-0.158364113769,-0.363427612614,0.185899834536
1,-29.5429794843,40.4416015935,1.16925318833,5.03715329859,17.2903671429,-0.232654691756,0.216906970016,-0.335903251674,-0.612093164637,4.47673974478,16.9040369727,-0.0650751554524,0.175693240721,-0.164884825646,-1.42030335234,4.44790010097,16.7232190963,-0.07346528964,0.00424785409374,-0.207079726434,-1.83015965187,4.25240773625,16.7448017946,-0.0713798553281,0,0,-1.42030335234,4.44790010097,16.7232190963,-0.07346528964,-0.178197514134,-0.00918609216745,-0.612093164637,4.47673974478,16.9040369727,-0.0650751554524,-0.219213005883,0.173724720637,1.16925318833,5.03715329859,17.2903671429,-0.232654691756,-0.384813879771,0.131820226325
2,-29.5466001292,40.4251811926,0.921030299777,5.27664718036,16.818618525,-0.470831853903,0.18734421533,-0.0584085897123,-0.892949251524,5.02612222554,16.7647797803,-0.55287352981,0.0541629477625,-0.198556590211,-1.85362701812,4.72814909473,16.8418107244,-0.573163838994,-0.0230889507905,-0.22078602366,-2.26879971975,4.53901645287,16.7761206852,-0.561584794935,0,0,-1.85362701812,4.72814909473,16.8418107244,-0.573163838994,-0.0224448350861,0.0962961136917,-0.892949251524,5.02612222554,16.7647797803,-0.55287352981,-0.188691426322,0.0979401178652,0.921030299777,5.27664718036,16.818618525,-0.470831853903,-0.254350071899,-0.0415182448819
3,-29.5502190204,40.4087606164,1.17323914593,5.70944740575,17.0793211057,-0.506795571542,0.021397132786,-0.284833091299,-0.935984135252,5.10618937489,17.2046839495,-0.529261242295,0.0540713779934,-0.244222706896,-2.20124716577,4.74637745668,17.1378684944,-0.555308338309,-0.0758087073029,-0.156900534048,-2.60709831521,4.65483134971,17.1274115841,-0.623872945275,0,0,-2.20124716577,4.74637745668,17.1378684944,-0.555308338309,-0.0186893032871,0.0967009894014,-0.935984135252,5.10618937489,17.2046839495,-0.529261242295,-0.0170727463959,0.146444078863,1.17323914593,5.70944740575,17.0793211057,-0.506795571542,-0.195349372028,0.158500975506
4,-29.5538361598,40.3923398651,0.799619726819,5.60047013671,16.0522954653,-0.395131214513,-0.114462914973,0.208466705683,-1.20113629854,5.31656432827,16.4392110798,-0.394935187363,-0.187126794568,0.203312889734,-2.56693023868,5.13624409095,16.595344038,-0.600209061204,-0.203613007468,0.0443450756275,-2.94172519788,4.91652158549,16.7792307905,-0.600333250536,0,0,-2.56693023868,5.13624409095,16.595344038,-0.600209061204,0.0481109195512,-0.209017513989,-1.20113629854,5.31656432827,16.4392110798,-0.394935187363,0.193082094274,-0.239454103237,0.799619726819,5.60047013671,16.0522954653,-0.395131214513,-0.0358057966741,-0.423424626244
5,-29.5574515494,40.3759189388,0.590319425868,5.39818964378,14.9639467485,-0.336190222622,-0.179274828131,-0.0172347502378,-1.13961167276,5.27188745998,15.9194704942,-0.351456128094,-0.399335514503,-0.0153796030009,-2.5433040004,5.07362769663,16.2554870881,-0.345729824914,-0.203444583281,0.006755554027,-2.94400089328,4.95033702838,16.2409379578,-0.345595652983,0,0,-2.5433040004,5.07362769663,16.2554870881,-0.345729824914,0.206802957036,0.0175750868372,-1.13961167276,5.27188745998,15.9194704942,-0.351456128094,0.191817937551,-0.0590509586691,0.590319425868,5.39818964378,14.9639467485,-0.336190222622,0.124315831167,-0.0489791052744
6,-29.5610651909,40.3594978377,0.601140914038,5.33338874115,14.930824229,-0.184843232808,-0.347917775342,0.13622824616,-0.922689437675,4.93239563441,15.6108581263,-0.133215771855,-0.512553863288,0.106385651558,-2.2555602669,4.69665892058,15.8180314434,-0.129370220249,-0.230882145996,0.00638661705357,-2.66489876619,4.58624615592,15.9165400319,-0.130668070744,0,0,-2.2555602669,4.69665892058,15.8180314434,-0.129370220249,0.234637658636,-0.11859844543,-0.922689437675,4.93239563441,15.6108581263,-0.133215771855,0.289422810315,-0.221537113944,0.601140914038,5.33338874115,14.930824229,-0.184843232808,0.120532294901,-0.204724698042
7,-29.5646770862,40.3430765618,0.449190990199,5.0178404063,14.1891547089,-0.0240293909118,-0.463841609284,0.0775788852595,-0.975659709973,4.8009063861,14.7475462297,0.0485336632498,-0.479124375119,0.267863513597,-2.0944546957,4.53695043101,14.9857275866,0.128869925585,-0.324314057075,0.074797468824,-2.45126423167,4.44751168573,15.1338180509,0.118430207403,0,0,-2.0944546957,4.53695043101,14.9857275866,0.128869925585,0.133162908221,-0.211189532259,-0.975659709973,4.8009063861,14.7475462297,0.0485336632498,0.450441663267,-0.277168085039,0.449190990199,5.0178404063,14.1891547089,-0.0240293909118,0.324840591336,-0.255457849793
8,-29.5682872371,40.3266551113,0.346002983623,4.85604418018,14.0729727474,0.375921310044,-0.498040444833,-0.0853415362808,-1.10993128533,4.40907644867,14.0482829186,0.467703372697,-0.479474037106,0.0266474348188,-1.90110735627,4.30763243044,14.2114511112,0.461001312448,-0.248992935826,0.00777691752911,-2.31741008192,4.11624601238,14.0675077807,0.479283046168,0,0,-1.90110735627,4.30763243044,14.2114511112,0.461001312448,0.175481567751,-0.223474329037,-1.10993128533,4.40907644867,14.0482829186,0.467703372697,0.493845047404,-0.101237680245,0.346002983623,4.85604418018,14.0729727474,0.375921310044,0.507640191722,-0.126026223149
9,-29.5718956455,40.3102334863,0.240846127977,4.50336110715,13.2461018707,0.372347196388,-0.76825849772,0.201131519329,-1.0121830676,4.06057831625,13.1616173591,0.641172761774,-0.676849514128,0.318404201248,-1.70828473621,3.9725185415,13.1736630635,0.829068700847,-0.390710318135,0.202293452986,-2.0350573433,3.98088061536,13.0799962063,0.929272832351,0,0,-1.70828473621,3.9725185415,13.1736630635,0.829068700847,0.210068910079,-0.314779806946,-1.0121830676,4.06057831625,13.1616173591,0.641172761774,0.555439013863,-0.51615020282,0.240846127977,4.50336110715,13.2461018707,0.372347196388,0.641265346016,-0.408797282559
10,-29.5755023132,40.293811687,-0.333095833613,3.71738083632,11.4332365288,0.54907603165,-0.314048521429,0.0676529826525,-0.991777685633,4.003522842,11.6394961391,0.806885689116,-0.317185796196,0.287534942806,-1.59267096724,4.00938921683,11.8073297637,1.01202334357,-0.263981500635,0.211021465714,-1.71265202893,4.00887450632,11.9745748516,1.00005529748,0,0,-1.59267096724,4.00938921683,11.8073297637,1.01202334357,0.0542181930166,-0.275157106744,-0.991777685633,4.003522842,11.6394961391,0.806885689116,0.255993788392,-0.330842651906,-0.333095833613,3.71738083632,11.4332365288,0.54907603165,0.0948638226202,-0.277667047927
