-8.07587060493	-49.2417274687
-8.06815341865	-49.2577525727
-8.06043124824	-49.2737771027
-8.0527040878	-49.2898010582
-8.04497193145	-49.3058244386
-8.03723477329	-49.3218472432
-8.02949260741	-49.3378694714
-8.0217454279	-49.3538911226
-8.01399322883	-49.3699121962
-8.00623600427	-49.3859326916
-7.99847374828	-49.4019526082
-7.9907064549	-49.4179719453
-7.98293411818	-49.4339907022
-7.97515673215	-49.4500088785
-7.96737429083	-49.4660264735
-7.95958678824	-49.4820434865
-7.95179421838	-49.4980599169
-7.94399657525	-49.5140757641
-7.93619385284	-49.5300910275
-7.92838604512	-49.5461057064
-7.92057314607	-49.5621198002
-7.91275514965	-49.5781333083
