,lon,lat,Txx0,Tyy0,Tzz0,Txy0,Txz0,Tyz0,Txx1,Tyy1,Tzz1,Txy1,Txz1,Tyz1,Txx2,Tyy2,Tzz2,Txy2,Txz2,Tyz2,Txx3,Tyy3,Tzz3,Txy3,Txz3,Tyz3,Txx4,Tyy4,Tzz4,Txy4,Txz4,Tyz4,Txx5,Tyy5,Tzz5,Txy5,Txz5,Tyz5,Txx6,Tyy6,Tzz6,Txy6,Txz6,Tyz6
0,-14.1414215907,-45.9235756524,2.77145830492,3.58828880941,16.9318552838,-0.479078327983,-0.219278900193,-0.41259380269,1.18406194475,3.01222509053,17.1629288358,-1.08760202419,-0.231682486026,-0.4143979648,0.19776775932,2.60419332609,17.1872997117,-1.38808134246,-0.224614887476,-0.320022231966,-0.0967129192957,2.51806963068,17.1867108718,-1.48145945316,0,0,0.19776775932,2.60419332609,17.1872997117,-1.38808134246,1.15840891294e-05,0.215416181714,1.18406194475,3.01222509053,17.1629288358,-1.08760202419,0.0225511924037,0.429057297408,2.77145830492,3.58828880941,16.9318552838,-0.479078327983,0.228579569749,0.32461048159
1,-14.1322140071,-45.9389218701,3.16160829973,4.13631868358,17.7789916451,-0.640442681317,-0.0200493376348,-0.287036385856,1.09713505496,3.05917820632,17.6142643596,-1.45203296827,-0.045877581118,-0.258453792433,-0.105724189778,2.640668146,17.2743461331,-1.92292051068,-0.035748988589,-0.158470533985,-0.481384677789,2.51218764437,17.1578006056,-2.0113926433,0,0,-0.105724189778,2.640668146,17.2743461331,-1.92292051068,-0.0135166847358,0.149950991774,1.09713505496,3.05917820632,17.6142643596,-1.45203296827,-0.0708306285007,0.209715254607,3.16160829973,4.13631868358,17.7789916451,-0.640442681317,0.0278970725798,0.241263536999
2,-14.1230013586,-45.9542672927,2.97751938465,4.40062507625,17.8704611946,-0.601689674897,-0.234709612775,0.0442942877855,0.975128943186,3.20180592113,17.5212579708,-1.60001126396,-0.0298586779955,0.0206156368367,-0.222524288043,2.60159631082,17.1330724885,-2.20779387337,-0.00816492599019,0.00689143083719,-0.604741285232,2.39491481167,17.1408496956,-2.4229543542,0,0,-0.222524288043,2.60159631082,17.1330724885,-2.20779387337,-0.00860242385683,-0.0169188697259,0.975128943186,3.20180592113,17.5212579708,-1.60001126396,0.00301179774843,-0.215942780836,2.97751938465,4.40062507625,17.8704611946,-0.601689674897,0.226949943584,-0.0425921708474
3,-14.1137836399,-45.9696119196,2.73473655513,3.88262271558,16.0337499947,-0.658010960409,-0.625017993657,0.0100135847048,0.996536267835,3.17421793317,16.7301225921,-1.61113826626,-0.224676288482,0.182700518397,-0.143430199116,2.62611013236,16.7653109903,-2.28550747666,-0.00554890691451,-0.0149291474075,-0.481852791221,2.41306732189,16.8534693914,-2.4859834448,0,0,-0.143430199116,2.62611013236,16.7653109903,-2.28550747666,-0.0374114196912,-0.2073676367,0.996536267835,3.17421793317,16.7301225921,-1.61113826626,0.141075050682,-0.271529958954,2.73473655513,3.88262271558,16.0337499947,-0.658010960409,0.483648713912,-0.0779634041497
4,-14.1045608459,-45.9849557497,2.53108050518,3.43395472212,15.6536798622,-0.728178837016,-1.10517838626,-0.150660702103,1.20172816826,3.02970908227,16.3361126635,-1.5951936465,-0.4896814147,0.104717885251,0.200372808654,2.57931206356,16.6088715048,-2.20726531642,-0.103494054035,0.0155306496725,-0.212388830278,2.37706716479,16.8441895207,-2.4081926119,0,0,0.200372808654,2.57931206356,16.6088715048,-2.20726531642,-0.0166034139848,-0.204123131672,1.20172816826,3.02970908227,16.3361126635,-1.5951936465,0.292743566793,-0.0866366993389,2.53108050518,3.43395472212,15.6536798622,-0.728178837016,0.917896228658,0.0506532758019
5,-14.0953329713,-46.0002987825,2.65745403967,3.13990120597,14.8322773097,-0.840142548458,-0.447429461246,-0.62760817189,1.5025342663,2.83863670807,16.3618250407,-1.64518200722,-0.132143502205,-0.426397821636,0.537565915795,2.41816651663,16.9779542318,-1.99159952753,-0.019519982517,-0.185333405068,0.173913488995,2.04473326321,17.1460549048,-2.1801977993,0,0,0.537565915795,2.41816651663,16.9779542318,-1.99159952753,-0.146972247454,0.0199313892293,1.5025342663,2.83863670807,16.3618250407,-1.64518200722,0.103559013682,0.231313477387,2.65745403967,3.13990120597,14.8322773097,-0.840142548458,0.434432798708,0.423691808293
6,-14.0861000107,-46.015641017,3.49953088982,3.74020230381,17.9912782897,-0.812358380761,-0.314005266298,-0.695644835053,1.71849727873,2.67347426423,17.9637035704,-1.2921101645,-0.0892096727526,-0.55825419459,0.705085652041,1.94790602857,17.8262301285,-1.64980131193,0.00878180254565,-0.227302331318,0.284130905409,1.6673645284,17.8501100247,-1.63461547868,0,0,0.705085652041,1.94790602857,17.8262301285,-1.64980131193,-0.160260368744,0.179291912108,1.71849727873,2.67347426423,17.9637035704,-1.2921101645,-0.0860274481553,0.54484565223,3.49953088982,3.74020230381,17.9912782897,-0.812358380761,0.180408627212,0.594633013732
7,-14.0768619588,-46.0309824525,3.97666114025,3.85584009111,18.8459318579,-0.662978019841,-0.221865776123,0.0110580205002,1.9733409272,2.27829627818,18.5200080245,-0.93034050724,-0.140105018481,-0.140965549917,0.970727881423,1.47605375986,18.0946274605,-1.09838974837,-0.00801997469868,-0.0703245711406,0.580792269871,1.28193896489,18.0818502861,-1.22709322518,0,0,0.970727881423,1.47605375986,18.0946274605,-1.09838974837,0.00381526995861,-0.118006836527,1.9733409272,2.27829627818,18.5200080245,-0.93034050724,0.0151788131341,-0.0647674559217,3.97666114025,3.85584009111,18.8459318579,-0.662978019841,0.155056865416,-0.0110674630803
8,-14.0676188105,-46.0463230881,3.69609896852,3.41554072936,17.1719342973,-0.595292756235,-0.333632545253,0.187651184697,2.10784761345,1.90080554985,17.0898527945,-0.678719078853,-0.213453928471,0.293654306997,1.17724210841,1.2202776236,16.9223949142,-0.889728844955,-0.216821468578,0.204594863752,0.851398698545,1.0331333053,16.9331147327,-0.858917385186,0,0,1.17724210841,1.2202776236,16.9223949142,-0.889728844955,0.00238793112782,-0.290732275367,2.10784761345,1.90080554985,17.0898527945,-0.678719078853,0.218594023281,-0.396891545408,3.69609896852,3.41554072936,17.1719342973,-0.595292756235,0.102772446341,-0.288101463243
9,-14.0583705604,-46.0616629231,3.06621562506,2.59832559963,14.6929469201,-0.306181220221,-0.200876075507,0.181957652689,1.92320729313,1.52417442538,14.6943683485,-0.523981681744,-0.200000500773,0.382846548362,1.31181557175,0.999920831467,14.6998163154,-0.637301446591,-0.20000044611,0.287337738878,1.11234144897,0.801460866514,14.4761151301,-0.740923936752,0,0,1.31181557175,0.999920831467,14.6998163154,-0.637301446591,-0.000126559132458,-0.400753635942,1.92320729313,1.52417442538,14.6943683485,-0.523981681744,0.19997314805,-0.487339713959,3.06621562506,2.59832559963,14.6929469201,-0.306181220221,0.000118623256771,-0.281781225964
