-15.8510796715	-39.1424232354
-15.8580427149	-39.1265873934
-15.8650026533	-39.1107510799
-15.8719594897	-39.0949142953
-15.8789132271	-39.0790770399
-15.8858638687	-39.0632393143
-15.8928114174	-39.0474011188
-15.8997558763	-39.0315624538
-15.9066972485	-39.0157233199
-15.913635537	-38.9998837173
-15.9205707447	-38.9840436465
-15.9275028748	-38.9682031079
-15.9344319303	-38.952362102
-15.9413579141	-38.9365206291
-15.9482808293	-38.9206786897
-15.955200679	-38.9048362841
-15.962117466	-38.8889934129
-15.9690311935	-38.8731500763
-15.9759418645	-38.8573062749
-15.9828494819	-38.8414620091
-15.9897540487	-38.8256172791
-15.9966555679	-38.8097720856
-16.0035540426	-38.7939264288
-16.0104494757	-38.7780803091
-16.0173418701	-38.7622337271
-16.024231229	-38.7463866831
-16.0311175552	-38.7305391775
-16.0380008517	-38.7146912107
-16.0448811215	-38.6988427831
-16.0517583676	-38.6829938952
-16.0586325929	-38.6671445473
-16.0655038004	-38.6512947399
-16.0723719931	-38.6354444733
-16.0792371739	-38.619593748
-16.0860993457	-38.6037425644
