-13.3348718798	-24.8130927277
-13.3386929179	-24.7966933522
-13.3425129566	-24.780293832
-13.3463319971	-24.763894167
-13.3501500404	-24.7474943575
-13.3539670874	-24.7310944036
-13.3577831391	-24.7146943053
-13.3615981966	-24.6982940629
-13.3654122608	-24.6818936763
-13.3692253328	-24.6654931458
-13.3730374136	-24.6490924715
-13.3768485041	-24.6326916534
-13.3806586053	-24.6162906918
-13.3844677183	-24.5998895866
-13.3882758441	-24.5834883381
-13.3920829835	-24.5670869464
-13.3958891378	-24.5506854116
-13.3996943077	-24.5342837337
-13.4034984944	-24.517881913
