-45.7189607832	21.4465438583
-45.7187787619	21.4297369455
-45.7185967821	21.4129299876
-45.7184148436	21.3961229848
-45.7182329464	21.379315937
-45.7180510906	21.3625088442
-45.717869276	21.3457017066
-45.7176875025	21.328894524
-45.7175057703	21.3120872966
-45.7173240791	21.2952800244
-45.717142429	21.2784727074
-45.7169608199	21.2616653456
-45.7167792518	21.2448579391
-45.7165977246	21.2280504879
-45.7164162384	21.2112429919
-45.7162347929	21.1944354514
-45.7160533882	21.1776278662
-45.7158720243	21.1608202364
-45.7156907011	21.144012562
-45.7155094186	21.1272048431
-45.7153281766	21.1103970797
-45.7151469753	21.0935892718
-45.7149658145	21.0767814195
-45.7147846941	21.0599735227
-45.7146036142	21.0431655815
-45.7144225747	21.026357596
-45.7142415755	21.0095495661
-45.7140606167	20.992741492
-45.7138796981	20.9759333735
-45.7136988197	20.9591252108
-45.7135179815	20.9423170038
-45.7133371834	20.9255087527
-45.7131564254	20.9087004574
-45.7129757074	20.891892118
-45.7127950294	20.8750837345
-45.7126143914	20.8582753069
-45.7124337933	20.8414668352
-45.7122532351	20.8246583195
-45.7120727166	20.8078497598
-45.711892238	20.7910411562
