-15.9211977376	-39.6786318062
-15.9240747504	-39.6617370272
-15.9269503679	-39.6448421115
-15.9298245918	-39.6279470593
-15.9326974235	-39.6110518706
-15.9355688646	-39.5941565456
-15.9384389165	-39.5772610842
-15.9413075807	-39.5603654866
-15.9441748587	-39.5434697529
-15.9470407521	-39.5265738832
-15.9499052623	-39.5096778775
-15.9527683907	-39.4927817359
-15.955630139	-39.4758854585
-15.9584905086	-39.4589890453
-15.961349501	-39.4420924966
-15.9642071176	-39.4251958123
-15.9670633599	-39.4082989925
-15.9699182295	-39.3914020373
-15.9727717278	-39.3745049468
-15.9756238563	-39.3576077211
-15.9784746164	-39.3407103602
-15.9813240096	-39.3238128643
