-42.5177538061	29.1183377656	-24.9415799654	356.966633929	-2431.917175
-42.5180261904	29.1228280681	-24.44275566	356.966633929	-2483.13423905
-42.5182985984	29.12731837	-23.9439310573	356.966501374	-2526.45925612
-42.5185710302	29.1318086713	-23.4451061574	356.966368788	-2553.75501466
-42.5188434858	29.1362989721	-22.9462809602	356.966236172	-2562.98860989
-42.5191159652	29.1407892723	-22.4474554656	356.966103526	-2581.31229058
-42.5193884684	29.145279572	-21.9486296737	356.965970849	-2594.52513725
-42.5196609955	29.1497698711	-21.4498035844	356.965838142	-2609.87098313
-42.5199335463	29.1542601697	-20.9509771977	356.965705405	-2622.50072921
-42.520206121	29.1587504678	-20.4521505135	356.965572638	-2636.59619284
-42.5204787196	29.1632407652	-19.9533235318	356.96543984	-2645.75385321
-42.520751342	29.1677310622	-19.4544962526	356.965307013	-2656.05309287
-42.5210239882	29.1722213585	-18.9556686759	356.965174155	-2666.49166246
-42.5212966583	29.1767116544	-18.4568408016	356.965041266	-2665.49419907
-42.5215693522	29.1812019496	-17.9580126298	356.964908347	-2682.26623585
-42.5218420701	29.1856922444	-17.4591841603	356.964775398	-2704.64571777
-42.5221148118	29.1901825385	-16.9603553931	356.964642419	-2778.60098679
-42.5223875773	29.1946728321	-16.4615263283	356.96450941	-2821.76409168
-42.5226603668	29.1991631252	-15.9626969658	356.96437637	-2823.07818815
-42.5229331802	29.2036534177	-15.4638673055	356.9642433	-2835.01026909
-42.5232060175	29.2081437096	-14.9650373474	356.964110199	-2849.46910875
-42.5234788787	29.212634001	-14.4662070916	356.963977068	-2837.07682488
-42.5237517638	29.2171242919	-13.9673765379	356.963843907	-2808.44773599
-42.5240246728	29.2216145822	-13.4685456864	356.963710716	-2748.38821493
-42.5242976057	29.2261048719	-12.969714537	356.963577494	-2679.54964865
-42.5245705626	29.2305951611	-12.4708830896	356.963444242	-2640.21730219
-42.5248435434	29.2350854497	-11.9720513444	356.963310959	-2617.77809638
-42.5251165482	29.2395757378	-11.4732193011	356.963177646	-2626.23452604
-42.525389577	29.2440660253	-10.9743869599	356.963044303	-2652.59266118
-42.5256626297	29.2485563123	-10.4755543206	356.962910929	-2684.13988059
-42.5259357063	29.2530465987	-9.97672138329	356.962777525	-2711.03498277
-42.5262088069	29.2575368846	-9.47788814787	356.962644091	-2738.44623001
-42.5264819316	29.2620271699	-8.97905461434	356.962510626	-2790.33562702
-42.5267550802	29.2665174546	-8.48022078266	356.962377131	-2857.19050824
-42.5270282528	29.2710077388	-7.98138665281	356.962243606	-2939.59530376
-42.5273014494	29.2754980225	-7.48255222475	356.96211005	-3023.00322826
-42.52757467	29.2799883055	-6.98371749847	356.961976463	-3057.32585503
-42.5278479146	29.2844785881	-6.48488247392	356.961842846	-3051.79472326
-42.5281211832	29.28896887	-5.98604715108	356.961709199	-3047.83375986
-42.5283944759	29.2934591514	-5.48721152993	356.961575521	-3068.30853644
-42.5286677926	29.2979494323	-4.98837561043	356.961441813	-3082.38111636
-42.5289411333	29.3024397126	-4.48953939255	356.961308075	-3062.13310427
-42.5292144981	29.3069299923	-3.99070287627	356.961174306	-3058.26807182
-42.529487887	29.3114202715	-3.49186606156	356.961040507	-3065.12448267
-42.5297612999	29.3159105502	-2.99302894838	356.960906676	-3014.69493573
-42.5300347368	29.3204008282	-2.49419153671	356.960772816	-2971.00444453
-42.5303081979	29.3248911057	-1.99535382652	356.960638925	-2959.98569309
-42.530581683	29.3293813827	-1.49651581779	356.960505004	-2953.0856803
-42.5308551922	29.3338716591	-0.997677510473	356.960371052	-2949.04536666
-42.5311287255	29.3383619349	-0.498838904555	356.96023707	-2965.09351679
-42.5314022828	29.3428522102	0	356.960103057	-2990.90453988
-42.5316758643	29.347342485	0.498839203217	356.959969014	-2996.18793788
-42.5319494699	29.3518327591	0.997678705128	356.959834941	-2999.60399177
-42.5322230997	29.3563230327	1.49651850576	356.959700836	-3005.17848361
-42.5324967535	29.3608133058	1.99535860514	356.959566701	-3016.33828177
-42.5327704315	29.3653035783	2.4941990033	356.959432536	-3021.13562134
-42.5330441336	29.3697938502	2.99303970026	356.95929834	-3010.48984103
-42.5333178599	29.3742841216	3.49188069607	356.959164114	-2996.71629642
-42.5335916103	29.3787743924	3.99072199073	356.959029857	-2975.48955928
-42.5338653849	29.3832646627	4.48956358429	356.95889557	-2938.34325079
-42.5341391836	29.3877549324	4.98840547677	356.958761252	-2880.09097412
-42.5344130065	29.3922452015	5.48724766821	356.958626903	-2822.07387665
-42.5346868536	29.3967354701	5.98609015862	356.958492524	-2763.84059269
-42.5349607248	29.4012257381	6.48493294804	356.958358115	-2716.45481625
-42.5352346203	29.4057160056	6.98377603649	356.958223675	-2670.46011008
-42.5355085399	29.4102062725	7.48261942402	356.958089204	-2615.43811872
-42.5357824838	29.4146965388	7.98146311063	356.957954702	-2537.19625773
-42.5360564519	29.4191868046	8.48030709637	356.95782017	-2482.63389778
-42.5363304441	29.4236770698	8.97915138126	356.957685608	-2434.62960108
-42.5366044606	29.4281673345	9.47799596533	356.957551015	-2405.30862905
-42.5368785014	29.4326575986	9.97684084861	356.957416391	-2395.83112256
-42.5371525663	29.4371478621	10.4756860311	356.957281737	-2387.82945215
-42.5374266556	29.4416381251	10.9745315129	356.957147052	-2349.74327241
-42.537700769	29.4461283875	11.473377294	356.957012336	-2312.6596623
-42.5379749067	29.4506186493	11.9722233744	356.95687759	-2275.77480864
-42.5382490687	29.4551089106	12.4710697541	356.956742813	-2266.11709255
-42.538523255	29.4595991713	12.9699164332	356.956608006	-2267.09870316
-42.5387974655	29.4640894315	13.4687634118	356.956473168	-2279.47364632
-42.5390717003	29.4685796911	13.9676106898	356.956338299	-2283.60041453
-42.5393459594	29.4730699502	14.4664582672	356.9562034	-2307.03649598
-42.5396202428	29.4775602086	14.9653061441	356.956068469	-2322.80994362
-42.5398945505	29.4820504666	15.4641543206	356.955933509	-2359.76262016
-42.5401688825	29.4865407239	15.9630027966	356.955798517	-2393.06817363
-42.5404432388	29.4910309807	16.4618515722	356.955663495	-2375.38930379
-42.5407176194	29.4955212369	16.9607006474	356.955528442	-2372.17916845
-42.5409920244	29.5000114926	17.4595500222	356.955393359	-2388.18038423
-42.5412664537	29.5045017477	17.9583996967	356.955258245	-2405.06338836
-42.5415409073	29.5089920022	18.4572496709	356.9551231	-2414.82174544
-42.5418153853	29.5134822562	18.9560999448	356.954987925	-2441.50992357
-42.5420898877	29.5179725096	19.4549505185	356.954852718	-2495.62875933
-42.5423644144	29.5224627625	19.9538013919	356.954717481	-2539.35979699
-42.5426389655	29.5269530148	20.4526525652	356.954582213	-2581.87915648
-42.5429135409	29.5314432665	20.9515040382	356.954446915	-2635.64841328
-42.5431881407	29.5359335176	21.4503558112	356.954311586	-2692.31921071
-42.543462765	29.5404237682	21.949207884	356.954176226	-2746.05890852
-42.5437374136	29.5449140182	22.4480602568	356.954040835	-2758.23692852
-42.5440120866	29.5494042677	22.9469129295	356.953905414	-2798.66644673
-42.544286784	29.5538945166	23.4457659022	356.953769961	-2858.46860656
-42.5445615059	29.5583847649	23.9446191749	356.953634479	-2941.81347743
-42.5448362521	29.5628750127	24.4434727476	356.953498965	-3031.84036218
-42.5451110228	29.5673652599	24.9423266204	356.95336342	-3098.3699343
