-24.9561568569	-3188.00121277	445.976055022	-3894.10778647	-2212.62566175	-4079.95332281	-2296.04910272
-24.4570403744	-3197.18368555	447.898908275	-3899.93254808	-2212.52195731	-4092.9815021	-2301.385869
-23.9579236205	-3205.23271445	445.533857967	-3908.19566261	-2181.70028329	-4096.30043039	-2314.16499852
-23.4588065954	-3211.20129487	453.79333528	-3923.3065945	-2161.96549612	-4118.78796543	-2303.61462431
-22.959689299	-3244.96951978	440.884502193	-3939.43535072	-2130.00476814	-4126.73852416	-2363.20051539
-22.4605717312	-3259.37191423	448.004660523	-3952.75413346	-2104.6459802	-4155.38123527	-2363.36259318
-21.9614538921	-3277.3692649	436.679646193	-3966.28187138	-2104.6459802	-4150.72855728	-2404.00997251
-21.4623357817	-3290.98412211	431.760158898	-3981.93408651	-2104.6459802	-4154.50443991	-2427.46380432
-20.9632173998	-3305.63305926	413.467567093	-4000.105661	-2104.6459802	-4132.56819344	-2478.69792507
-20.4640987465	-3303.01382889	414.99419013	-4000.105661	-2104.6459802	-4133.00220915	-2473.02544863
-19.9649798217	-3311.04459716	424.16185051	-4000.105661	-2104.6459802	-4159.36829818	-2462.72089614
-19.4658606255	-3327.79442253	411.907656796	-4000.105661	-2104.6459802	-4151.60973612	-2503.97910894
-18.9667411578	-3354.45333864	395.009573078	-4000.105661	-2104.6459802	-4144.47248479	-2564.43419248
-18.4676214186	-3385.72337049	392.579895688	-4000.105661	-2104.6459802	-4170.88316187	-2600.56357912
-17.9685014079	-3389.22157304	397.148257633	-4000.105661	-2104.6459802	-4183.51808831	-2594.92505778
-17.4693811256	-3410.78771277	394.872852607	-4029.24023494	-2104.6459802	-4200.53341799	-2621.04200756
-16.9702605718	-3431.21931615	377.388054525	-4046.99285306	-2104.6459802	-4185.9954252	-2676.4432071
-16.4711397463	-3449.49119809	364.688619878	-4048.46458934	-2104.6459802	-4178.86843785	-2720.11395833
-15.9720186493	-3504.55118303	314.547903449	-4050.02904566	-2104.6459802	-4133.64698993	-2875.45537613
-15.4728972806	-3532.86674302	322.825220176	-4055.60629664	-2104.6459802	-4178.51718337	-2887.21630266
-14.9737756402	-3545.75050387	331.600006668	-4067.50334	-2104.6459802	-4208.9505172	-2882.55049053
-14.4746537282	-3565.98845309	352.990836373	-4083.9606462	-2104.6459802	-4271.97012583	-2860.00678034
-13.9755315445	-3579.09155926	356.357307956	-4103.51101145	-2104.6459802	-4291.80617518	-2866.37694335
-13.476409089	-3590.06094499	360.330594375	-4124.63881109	-2104.6459802	-4310.72213374	-2869.39975624
-12.9772863618	-3620.46204188	347.7166883	-4145.01275734	-2104.6459802	-4315.89541848	-2925.02866528
-12.4781633628	-3631.47415841	345.79305436	-4163.04286494	-2104.6459802	-4323.06026713	-2939.88804969
-11.979040092	-3647.67338083	363.972243297	-4176.68450518	-2104.6459802	-4375.61786742	-2919.72889423
-11.4799165494	-3676.5511934	339.704958654	-4184.53366703	-2104.6459802	-4355.96111071	-2997.1412761
-10.980792735	-3710.76877418	319.073720308	-4189.14579327	-2104.6459802	-4348.91621479	-3072.62133356
-10.4816686487	-3733.00266834	344.302714935	-4192.21553483	-2104.6459802	-4421.60809821	-3044.39723847
-9.98254429059	-3747.88959063	363.055901623	-4194.49123364	-2104.6459802	-4474.00139388	-3021.77778739
-9.48341966054	-3762.05089659	378.778406659	-4198.28889355	-2104.6459802	-4519.6077099	-3004.49408327
-8.98429475857	-3789.41165289	388.857176128	-4220.2156037	-2104.6459802	-4567.12600515	-3011.69730064
-8.48516958466	-3805.11688083	372.433444742	-4222.33280466	-2104.6459802	-4549.98377031	-3060.24999134
-7.98604413879	-3807.09841621	382.672801435	-4222.33280466	-2104.6459802	-4572.44401908	-3041.75281334
-7.48691842093	-3809.39992263	390.223226385	-4222.33280466	-2104.6459802	-4589.8463754	-3028.95346986
-6.98779243106	-3813.23365146	419.550511775	-4250.27155304	-2104.6459802	-4652.33467501	-2974.13262791
-6.48866616916	-3839.84549932	396.106135192	-4267.05438051	-2104.6459802	-4632.0577697	-3047.63322893
-5.98953963521	-3864.50698589	362.684858161	-4268.89087013	-2104.6459802	-4589.87670221	-3139.13726956
-5.49041282919	-3887.37766446	327.558495682	-4268.89087013	-2104.6459802	-4542.49465582	-3232.26067309
-4.99128575107	-3907.58447679	306.401458622	-4268.89087013	-2104.6459802	-4520.38739403	-3294.78155955
-4.49215840084	-3927.73307059	318.73664748	-4268.89087013	-2104.6459802	-4565.20636555	-3290.25977563
-3.99303077848	-3940.02627893	328.952749375	-4268.89087013	-2104.6459802	-4597.93177768	-3282.12078017
-3.49390288395	-3958.17720429	312.139069278	-4268.89087013	-2104.6459802	-4582.45534285	-3333.89906574
-2.99477471724	-3969.82682627	304.749848457	-4268.89087013	-2104.6459802	-4579.32652319	-3360.32712936
-2.49564627833	-3975.16230519	313.646785528	-4268.89087013	-2104.6459802	-4602.45587625	-3347.86873414
-1.9965175672	-3990.0637033	299.581866253	-4268.89087013	-2104.6459802	-4589.2274358	-3390.89997079
-1.49738858382	-4002.74517903	289.210707394	-4268.89087013	-2104.6459802	-4581.16659381	-3424.32376424
-0.998259328178	-4001.86208057	290.360052094	-4268.89087013	-2104.6459802	-4582.58218475	-3421.14197638
-0.499129800243	-3998.18871429	301.187494866	-4268.89087013	-2104.6459802	-4600.56370403	-3395.81372456
0	-4001.14747265	289.578437069	-4268.89087013	-2104.6459802	-4580.30434679	-3421.99059851
0.499130072575	-4007.46212092	276.825355739	-4268.89087013	-2104.6459802	-4561.11283239	-3453.81140944
0.998260417505	-3998.90976476	285.560311555	-4268.89087013	-2104.6459802	-4570.03038787	-3427.78914165
1.49739103481	-3990.73156047	300.722087386	-4268.89087013	-2104.6459802	-4592.17573524	-3389.28738569
1.99652192451	-3975.59071647	313.513828039	-4268.89087013	-2104.6459802	-4602.61837254	-3348.56306039
2.49565308663	-3963.26661959	321.456266508	-4277.4242887	-2104.6459802	-4606.17915261	-3320.35408658
2.99478452119	-3959.88772512	324.674018983	-4332.25177479	-2104.6459802	-4609.23576308	-3310.53968715
3.4939162282	-3931.55079389	353.370695999	-4332.25177479	-2104.6459802	-4638.29218589	-3224.8094019
3.99304820771	-3888.97137905	375.43100829	-4332.25177479	-2104.6459802	-4639.83339563	-3138.10936247
4.49218045971	-3858.63922457	421.606557895	-4332.25177479	-2104.6459802	-4701.85234036	-3015.42610877
4.99131298424	-3792.79380808	412.099127029	-4332.25177479	-2104.6459802	-4616.99206214	-2968.59555403
5.49044578132	-3735.55739185	417.662182688	-4332.25177479	-2104.6459802	-4570.88175722	-2900.23302647
5.98957885097	-3678.14498726	404.963154288	-4332.25177479	-2104.6459802	-4488.07129583	-2868.21867868
6.48871219321	-3591.85467162	390.571794806	-4332.25177479	-2104.6459802	-4372.99826124	-2810.71108201
6.98784580806	-3491.65377274	417.874068132	-4332.25177479	-2104.6459802	-4327.401909	-2655.90563647
7.48697969554	-3451.33829393	423.153000804	-4332.25177479	-2104.6459802	-4297.64429553	-2605.03229232
7.98611385568	-3368.24097438	400.344651181	-4332.25177479	-2104.6459802	-4168.93027674	-2567.55167202
8.48524828849	-3339.96207065	390.059606413	-4332.25177479	-2104.6459802	-4120.08128347	-2559.84285782
8.984382994	-3284.72796872	381.900330657	-4332.25177479	-2104.6459802	-4048.52863003	-2520.9273074
9.48351797223	-3257.32112005	396.498272629	-4332.25177479	-2104.6459802	-4050.31766531	-2464.3245748
9.9826532232	-3227.63793414	399.85603927	-4332.25177479	-2104.6459802	-4027.35001268	-2427.9258556
10.4817887469	-3207.19752532	381.963512676	-4332.25177479	-2104.6459802	-3971.12455067	-2443.27049997
10.9809245434	-3172.63619547	352.8084189	-4332.25177479	-2104.6459802	-3878.25303327	-2467.01935767
11.4800606128	-3134.16045903	405.831880953	-4332.25177479	-2104.6459802	-3945.82422094	-2322.49669712
11.9791969549	-3153.26319799	386.231587167	-4332.25177479	-2104.6459802	-3925.72637233	-2380.80002366
12.4783335699	-3143.53362085	389.115177511	-4332.25177479	-2033.32822421	-3921.76397587	-2365.30326583
12.9774704578	-3140.72355917	379.272603691	-4332.25177479	-1995.78888987	-3899.26876655	-2382.17835179
13.4766076185	-3148.01431144	362.17053343	-4332.25177479	-1995.78888987	-3872.3553783	-2423.67324458
13.9757450522	-3143.04663736	395.150914593	-4332.25177479	-1995.78888987	-3933.34846654	-2352.74480817
14.4748827588	-3145.0167734	377.31831638	-4332.25177479	-1995.78888987	-3899.65340616	-2390.38014064
14.9740207383	-3148.35790174	358.945160777	-4332.25177479	-1995.78888987	-3866.24822329	-2430.46758019
15.4731589909	-3169.09114998	359.500047276	-4332.25177479	-1995.78888987	-3888.09124453	-2450.09105542
15.9722975164	-3159.65475504	363.802544691	-4332.25177479	-1995.78888987	-3887.25984443	-2432.04966566
16.4714363149	-3187.00878934	344.85527198	-4332.25177479	-1995.78888987	-3876.7193333	-2497.29824538
16.9705753865	-3180.49033171	341.423749027	-4332.25177479	-1995.78888987	-3863.33782977	-2497.64283366
17.4697147312	-3185.58871134	329.634886556	-4332.25177479	-1995.78888987	-3844.85848446	-2526.31893823
17.9688543489	-3209.00044615	358.33457202	-4332.25177479	-1995.78888987	-3925.66959019	-2492.33130211
18.4679942397	-3210.77726269	343.797329556	-4332.25177479	-1995.78888987	-3898.37192181	-2523.18260358
18.9671344037	-3217.91675373	333.388961244	-4332.25177479	-1995.78888987	-3884.69467622	-2551.13883124
19.4662748408	-3230.17276541	331.48266517	-4332.25177479	-1995.78888987	-3893.13809575	-2567.20743507
19.9654155511	-3267.87015965	311.434645947	-4332.25177479	-1995.78888987	-3890.73945154	-2645.00086775
20.4645565346	-3270.2342558	317.575817286	-4332.25177479	-1995.78888987	-3905.38589037	-2635.08262123
20.9636977912	-3274.53580965	312.237782034	-4332.25177479	-1995.78888987	-3899.01137372	-2650.06024558
21.4628393211	-3293.49830954	307.109371108	-4332.25177479	-1995.78888987	-3907.71705175	-2679.27956732
21.9619811243	-3292.52145649	321.538597069	-4332.25177479	-1995.78888987	-3935.59865063	-2649.44426236
22.4611232007	-3314.33938336	329.785597409	-4332.25177479	-1995.78888987	-3973.91057818	-2654.76818854
22.9602655505	-3318.06880792	320.680090077	-4332.25177479	-1995.78888987	-3959.42898808	-2676.70862777
23.4594081735	-3328.12564205	321.163535794	-4332.25177479	-1995.78888987	-3970.45271364	-2685.79857047
23.9585510699	-3334.39969607	336.185282265	-4332.25177479	-1995.78888987	-4006.7702606	-2662.02913154
24.4576942397	-3343.80205649	338.258223728	-4332.25177479	-1995.78888987	-4020.31850395	-2667.28560904
24.9568376828	-3343.81973469	346.248738126	-4332.25177479	-1995.78888987	-4036.31721094	-2651.32225844
