-24.9335649149	-3589.89428541	690.241903175	-4410.67543448	-1969.9915619	-4970.37809177	-2209.41047906
-24.4349003744	-3593.28597729	679.320352376	-4410.67543448	-1969.9915619	-4951.92668204	-2234.64527254
-23.9362355585	-3597.67844983	660.844090142	-4410.67543448	-1969.9915619	-4919.36663011	-2275.99026955
-23.4375704673	-3606.40196396	657.667916627	-4410.67543448	-1969.9915619	-4921.73779721	-2291.0661307
-22.9389051007	-3591.30986222	629.028993145	-4410.67543448	-1969.9915619	-4849.36784851	-2333.25187593
-22.4402394587	-3581.50757787	617.898714482	-4410.67543448	-1969.9915619	-4817.30500684	-2345.71014891
-21.9415735413	-3598.26034942	643.723133716	-4410.67543448	-1936.2141126	-4885.70661685	-2310.81408199
-21.4429073484	-3621.43736214	684.242856874	-4410.67543448	-1921.50545355	-4989.92307589	-2252.95164839
-20.9442408801	-3611.09905375	692.369102533	-4413.56404551	-1921.50545355	-4995.83725882	-2226.36084869
-20.4455741362	-3617.08145503	682.592535748	-4413.56404551	-1921.50545355	-4982.26652652	-2251.89638353
-19.9469071167	-3632.30403121	668.641449004	-4413.56404551	-1921.50545355	-4969.58692922	-2295.0211332
-19.4482398217	-3660.26576413	638.567534873	-4413.56404551	-1921.50545355	-4937.40083387	-2383.13069438
-18.949572251	-3672.51587254	618.137645392	-4413.56404551	-1921.50545355	-4908.79116332	-2436.24058175
-18.4509044047	-3697.37369383	600.041804022	-4413.56404551	-1921.50545355	-4897.45730187	-2497.29008579
-17.9522362826	-3707.23680055	607.831274845	-4413.56404551	-1921.50545355	-4922.89935024	-2491.57425086
-17.4535678849	-3712.31144725	569.82651474	-4413.56404551	-1921.50545355	-4851.96447673	-2572.65841777
-16.9548992113	-3735.17322842	557.077539538	-4413.56404551	-1921.50545355	-4849.32830749	-2621.01814934
-16.456230262	-3761.35440232	553.901896037	-4413.56404551	-1921.50545355	-4869.1581944	-2653.55061025
-15.9575610369	-3771.16294461	549.589965884	-4413.56404551	-1921.50545355	-4870.34287638	-2671.98301284
-15.4588915359	-3786.72088024	504.780298964	-4413.56404551	-1921.50545355	-4796.28147817	-2777.16028232
-14.960221759	-3801.6044458	510.682639523	-4413.56404551	-1921.50545355	-4822.96972484	-2780.23916675
-14.4615517062	-3798.3564232	521.97412187	-4413.56404551	-1921.50545355	-4842.30466694	-2754.40817946
-13.9628813774	-3809.44237378	529.515376401	-4413.56404551	-1921.50545355	-4868.47312658	-2750.41162098
-13.4642107726	-3822.9434432	518.366383559	-4433.32483704	-1921.50545355	-4859.67621032	-2786.21067608
-12.9655398918	-3850.9809031	517.32997622	-4453.25877832	-1921.50545355	-4885.64085554	-2816.32095066
-12.466868735	-3869.42241248	496.803620337	-4487.77807468	-1921.50545355	-4863.02965315	-2875.8151718
-11.9681973021	-3890.41326634	463.074169229	-4503.6275936	-1921.50545355	-4816.5616048	-2964.26492788
