114.661227532	-51.0456523273	-25.0656481917	102.620619884	-3385.50749544
114.668207082	-51.0466346022	-24.5643370594	102.620619884	-3380.53113202
114.675186928	-51.0476164615	-24.0630258518	102.615192219	-3375.73223448
114.68216707	-51.048597905	-23.561714569	102.609764249	-3374.76432405
114.689147508	-51.0495789327	-23.060403211	102.604335974	-3374.25714643
114.696128241	-51.0505595447	-22.5590917778	102.598907393	-3375.41163983
114.70310927	-51.0515397408	-22.0577802694	102.593478507	-3378.86823771
114.710090594	-51.0525195211	-21.556468686	102.588049317	-3384.91068363
114.717072214	-51.0534988855	-21.0551570274	102.582619821	-3392.56556292
114.724054129	-51.054477834	-20.5538452939	102.577190021	-3402.21380861
114.731036339	-51.0554563665	-20.0525334853	102.571759916	-3414.38052269
114.738018844	-51.056434483	-19.5512216017	102.566329507	-3427.2741585
114.745001645	-51.0574121836	-19.0499096431	102.560898793	-3440.68011746
114.751984739	-51.058389468	-18.5485976097	102.555467775	-3455.44950001
114.758968129	-51.0593663364	-18.0472855013	102.550036453	-3471.01963996
114.765951813	-51.0603427887	-17.5459733181	102.544604826	-3487.40619325
114.772935792	-51.0613188249	-17.0446610601	102.539172896	-3503.68075817
114.779920065	-51.0622944448	-16.5433487273	102.533740662	-3518.58264899
114.786904633	-51.0632696486	-16.0420363197	102.528308124	-3533.47915105
114.793889495	-51.0642444361	-15.5407238374	102.522875282	-3547.1914058
114.800874651	-51.0652188073	-15.0394112804	102.517442137	-3560.16355021
114.807860101	-51.0661927623	-14.5380986488	102.512008689	-3571.74695321
114.814845844	-51.0671663009	-14.0367859425	102.506574937	-3583.12294435
114.821831882	-51.0681394231	-13.5354731616	102.501140881	-3593.34411809
114.828818213	-51.0691121289	-13.0341603062	102.495706523	-3602.20057272
114.835804838	-51.0700844184	-12.5328473763	102.490271862	-3609.75239711
114.842791757	-51.0710562913	-12.0315343718	102.484836898	-3616.70287549
114.849778969	-51.0720277477	-11.5302212929	102.47940163	-3624.19869726
114.856766474	-51.0729987876	-11.0289081395	102.473966061	-3631.65462115
114.863754272	-51.073969411	-10.5275949118	102.468530188	-3640.65574559
114.870742363	-51.0749396178	-10.0262816097	102.463094014	-3649.47569602
114.877730748	-51.0759094079	-9.5249682332	102.457657536	-3658.1134118
114.884719425	-51.0768787814	-9.02365478244	102.452220757	-3668.63897773
114.891708395	-51.0778477382	-8.52234125741	102.446783675	-3680.54776672
114.898697658	-51.0788162782	-8.02102765814	102.441346292	-3693.63411244
114.905687213	-51.0797844016	-7.51971398467	102.435908606	-3708.94202379
114.912677061	-51.0807521081	-7.01840023702	102.430470618	-3726.46237795
114.919667201	-51.0817193978	-6.51708641523	102.425032329	-3743.93173575
114.926657633	-51.0826862707	-6.01577251934	102.419593739	-3761.48520874
114.933648358	-51.0836527267	-5.51445854937	102.414154846	-3783.30122941
114.940639374	-51.0846187658	-5.01314450536	102.408715653	-3804.73038056
114.947630683	-51.0855843879	-4.51183038733	102.403276158	-3825.3388305
114.954622283	-51.0865495931	-4.01051619533	102.397836362	-3845.3280451
114.961614175	-51.0875143813	-3.50920192938	102.392396264	-3864.52465897
114.968606359	-51.0884787524	-3.00788758952	102.386955866	-3878.50882199
114.975598834	-51.0894427065	-2.50657317578	102.381515167	-3889.78401538
114.9825916	-51.0904062434	-2.00525868819	102.376074167	-3900.66449893
114.989584658	-51.0913693633	-1.50394412679	102.370632867	-3895.94544402
114.996578008	-51.0923320659	-1.0026294916	102.365191266	-3884.61232803
115.003571648	-51.0932943514	-0.501314782659	102.359749365	-3871.18706485
115.010565579	-51.0942562196	0	102.354307163	-3890.08263813
115.017559801	-51.0952176706	0.501314856343	102.348864661	-3918.34374692
115.024554314	-51.0961787043	1.00262978634	102.343421859	-3927.77760694
115.031549118	-51.0971393206	1.50394478996	102.337978757	-3933.45264828
115.038544212	-51.0980995197	2.00525986716	102.332535355	-3934.79787165
115.045539597	-51.0990593013	2.50657501793	102.327091653	-3928.95235438
115.052535272	-51.1000186655	3.00789024221	102.321647652	-3916.4145963
115.059531238	-51.1009776122	3.50920553999	102.316203351	-3898.94582181
115.066527493	-51.1019361415	4.01052091122	102.310758751	-3876.70701909
115.073524039	-51.1028942533	4.51183635588	102.305313851	-3851.09630163
115.080520875	-51.1038519475	5.01315187394	102.299868652	-3823.69396126
115.087518	-51.1048092241	5.51446746535	102.294423154	-3793.59751313
115.094515416	-51.1057660832	6.01578313009	102.288977357	-3762.15833871
115.10151312	-51.1067225246	6.51709886813	102.283531261	-3728.97170172
115.108511115	-51.1076785483	7.01841467944	102.278084866	-3693.57109794
115.115509399	-51.1086341543	7.51973056397	102.272638172	-3656.08897102
115.122507972	-51.1095893426	8.0210465217	102.26719118	-3617.78037268
115.129506835	-51.1105441131	8.5223625526	102.26174389	-3578.439601
115.136505986	-51.1114984658	9.02367865663	102.256296301	-3541.22880267
115.143505427	-51.1124524007	9.52499483376	102.250848414	-3504.20409326
115.150505156	-51.1134059178	10.026311084	102.245400228	-3470.18489219
115.157505175	-51.1143590169	10.5276274072	102.239951745	-3439.46845629
115.164505482	-51.1153116981	11.0289438034	102.234502964	-3412.17368191
115.171506078	-51.1162639614	11.5302602726	102.229053885	-3387.17537551
115.178506962	-51.1172158067	12.0315768148	102.223604508	-3364.80205394
115.185508134	-51.118167234	12.5328934298	102.218154834	-3345.58653657
115.192509595	-51.1191182432	13.0342101178	102.212704862	-3328.97835298
115.199511344	-51.1200688343	13.5355268785	102.207254593	-3317.3506236
115.206513382	-51.1210190074	14.0368437121	102.201804026	-3308.45541629
115.213515707	-51.1219687622	14.5381606185	102.196353162	-3305.78881007
115.22051832	-51.1229180989	15.0394775975	102.190902002	-3304.84380565
115.22752122	-51.1238670175	15.5407946493	102.185450544	-3308.00814633
115.234524409	-51.1248155177	16.0421117738	102.179998789	-3314.05399289
115.241527885	-51.1257635997	16.543428971	102.174546738	-3320.92965934
115.248531648	-51.1267112634	17.0447462407	102.16909439	-3331.92433412
115.255535699	-51.1276585088	17.546063583	102.163641746	-3345.58880842
115.262540037	-51.1286053358	18.0473809979	102.158188805	-3362.43082859
115.269544662	-51.1295517444	18.5486984853	102.152735568	-3379.48589628
115.276549574	-51.1304977346	19.0500160451	102.147282035	-3396.92442424
115.283554773	-51.1314433063	19.5513336774	102.141828206	-3418.2845884
115.290560259	-51.1323884596	20.0526513822	102.136374081	-3440.68326474
115.297566032	-51.1333331943	20.5539691593	102.130919659	-3462.83830141
115.304572091	-51.1342775105	21.0552870087	102.125464943	-3485.52559694
115.311578437	-51.1352214081	21.5566049305	102.12000993	-3509.71566288
115.318585069	-51.1361648871	22.0579229246	102.114554622	-3533.29237999
115.325591987	-51.1371079474	22.5592409909	102.109099019	-3558.02341002
115.332599192	-51.1380505891	23.0605591295	102.10364312	-3582.07104936
115.339606683	-51.1389928121	23.5618773402	102.098186926	-3605.31202476
115.346614459	-51.1399346163	24.0631956231	102.092730437	-3628.40821704
115.353622522	-51.1408760017	24.5645139782	102.087273654	-3651.01578434
115.36063087	-51.1418169684	25.0658324053	102.081816574	-3673.18989844
