68.1318337705	-20.4608683736
68.1410124873	-20.4753235073
68.1501929132	-20.489778127
68.1593750499	-20.5042322324
68.1685588989	-20.518685823
68.1777444618	-20.5331388982
68.1869317403	-20.5475914576
68.1961207358	-20.5620435008
68.2053114499	-20.5764950271
68.2145038843	-20.5909460363
68.2236980405	-20.6053965277
68.2328939201	-20.6198465009
68.2420915247	-20.6342959555
68.2512908559	-20.6487448909
68.2604919152	-20.6631933067
68.2696947043	-20.6776412023
68.2788992247	-20.6920885774
68.288105478	-20.7065354314
68.2973134659	-20.7209817639
68.3065231899	-20.7354275743
68.3157346515	-20.7498728622
68.3249478525	-20.7643176271
68.3341627943	-20.7787618686
68.3433794786	-20.7932055861
68.352597907	-20.8076487791
68.361818081	-20.8220914473
68.3710400023	-20.83653359
68.3802636725	-20.8509752069
