74.9702644225	-29.6294997937
74.9820121509	-29.6430299556
74.9937630051	-29.6565590451
75.0055169874	-29.6700870613
75.0172741001	-29.6836140033
75.0290343455	-29.6971398703
75.0407977259	-29.7106646615
75.0525642436	-29.7241883759
75.0643339011	-29.7377110128
75.0761067005	-29.7512325713
75.0878826442	-29.7647530505
75.0996617345	-29.7782724496
75.1114439737	-29.7917907678
75.1232293642	-29.8053080041
75.1350179083	-29.8188241578
75.1468096083	-29.832339228
75.1586044666	-29.8458532138
75.1704024854	-29.8593661143
75.1822036671	-29.8728779288
