69.1494299167	-22.2901786931
69.1591503707	-22.3043543407
69.1688727754	-22.3185293762
69.1785971325	-22.332703799
69.1883234436	-22.3468776087
69.1980517105	-22.3610508046
69.2077819348	-22.3752233864
69.2175141182	-22.3893953533
69.2272482625	-22.4035667049
69.2369843693	-22.4177374406
69.2467224402	-22.43190756
69.2564624771	-22.4460770624
69.2662044816	-22.4602459473
69.2759484554	-22.4744142142
69.2856944001	-22.4885818625
69.2954423176	-22.5027488918
69.3051922094	-22.5169153014
69.3149440773	-22.5310810908
69.324697923	-22.5452462595
69.3344537481	-22.5594108069
69.3442115545	-22.5735747325
69.3539713437	-22.5877380357
69.3637331176	-22.6019007161
69.3734968777	-22.616062773
69.3832626258	-22.6302242059
69.3930303637	-22.6443850144
69.4028000929	-22.6585451977
