110.842915674	-49.9541658551
110.819029178	-49.947462924
110.795149295	-49.9407550788
110.771276026	-49.934042322
110.747409373	-49.9273246562
110.723549337	-49.9206020837
110.699695918	-49.9138746071
110.67584912	-49.907142229
110.652008943	-49.9004049518
110.628175388	-49.893662778
110.604348457	-49.8869157101
110.580528151	-49.8801637506
110.556714472	-49.873406902
110.532907421	-49.8666451669
110.509107	-49.8598785476
110.485313209	-49.8531070468
110.461526049	-49.8463306669
110.437745524	-49.8395494104
110.413971632	-49.8327632799
110.390204377	-49.8259722778
110.366443759	-49.8191764066
110.34268978	-49.8123756688
110.31894244	-49.805570067
110.295201741	-49.7987596036
110.271467685	-49.7919442811
110.247740272	-49.7851241021
110.224019505	-49.778299069
110.200305383	-49.7714691844
110.176597909	-49.7646344507
110.152897083	-49.7577948705
110.129202907	-49.7509504463
110.105515382	-49.7441011804
110.081834509	-49.7372470756
110.05816029	-49.7303881342
110.034492726	-49.7235243588
110.010831817	-49.7166557519
