96.4508390475	-45.3210046424
96.430525411	-45.3126884859
96.4102176968	-45.3043687134
96.3899159041	-45.296045327
96.3696200319	-45.2877183288
96.3493300795	-45.2793877209
96.3290460458	-45.2710535053
96.30876793	-45.2627156841
96.2884957312	-45.2543742594
96.2682294485	-45.2460292333
96.247969081	-45.2376806077
96.2277146277	-45.2293283849
96.2074660877	-45.2209725668
96.1872234602	-45.2126131555
96.1669867442	-45.2042501531
96.1467559388	-45.1958835617
96.126531043	-45.1875133832
96.1063120559	-45.1791396199
96.0860989766	-45.1707622737
96.0658918041	-45.1623813467
96.0456905375	-45.153996841
96.0254951759	-45.1456087586
96.0053057182	-45.1372171016
95.9851221636	-45.1288218721
95.9649445111	-45.1204230721
95.9447727597	-45.1120207037
95.9246069085	-45.1036147689
95.9044469565	-45.0952052698
95.8842929027	-45.0867922084
95.8641447461	-45.0783755869
95.8440024858	-45.0699554072
95.8238661209	-45.0615316715
95.8037356502	-45.0531043817
95.7836110729	-45.04467354
