68.5380486294	-20.8048807721
68.5468223227	-20.819497507
68.5555976986	-20.8341137623
68.5643747584	-20.8487295376
68.5731535038	-20.8633448326
68.5819339364	-20.8779596466
68.5907160578	-20.8925739793
68.5994998694	-20.9071878303
68.6082853729	-20.921801199
68.6170725698	-20.9364140851
68.6258614617	-20.9510264881
68.6346520502	-20.9656384075
68.6434443368	-20.980249843
68.6522383232	-20.994860794
68.6610340108	-21.0094712601
68.6698314013	-21.0240812408
68.6786304962	-21.0386907358
68.6874312972	-21.0532997446
68.6962338057	-21.0679082667
68.7050380234	-21.0825163016
