104.964084668	-48.7645100423
104.942314368	-48.7564676867
104.920550998	-48.748421217
104.898794557	-48.7403706354
104.877045046	-48.7323159446
104.855302464	-48.7242571468
104.83356681	-48.7161942447
104.811838082	-48.7081272405
104.790116281	-48.7000561368
104.768401406	-48.6919809359
104.746693457	-48.6839016404
104.724992432	-48.6758182526
104.70329833	-48.667730775
104.681611152	-48.65963921
104.659930896	-48.6515435601
104.638257562	-48.6434438277
104.616591149	-48.6353400153
104.594931656	-48.6272321251
104.573279083	-48.6191201598
104.551633429	-48.6110041217
104.529994692	-48.6028840133
104.508362874	-48.594759837
104.486737972	-48.5866315951
104.465119985	-48.5784992903
104.443508914	-48.5703629248
104.421904758	-48.5622225011
104.400307515	-48.5540780216
104.378717185	-48.5459294888
104.357133767	-48.5377769051
104.33555726	-48.5296202729
104.313987664	-48.5214595946
104.292424978	-48.5132948727
104.2708692	-48.5051261096
104.249320331	-48.4969533076
104.22777837	-48.4887764693
104.206243314	-48.4805955971
104.184715165	-48.4724106933
